farm,animal_id,parity,calving_date,milk_305_kg,fat_pct,protein_pct,scc
farm_1,A000521,1,2022-01-25,5517.668108904946,,3.179593635034437,178447.1612866792
farm_1,A000521,2,2023-02-15,9020.766720663869,3.7941930209925108,,122951.56765243129
farm_1,A000521,3,2024-02-24,8555.675772159835,3.707290297656318,3.072889011975096,95039.44332862974
farm_1,A000521,4,2025-03-07,7178.004926945234,3.8578315235858023,3.389075671476565,502793.98533850873
farm_1,A000521,5,2026-02-09,7537.23402757632,3.834567499999782,3.265616860237263,107239.84810573811
farm_8,A000522,1,2023-08-03,8087.726408711272,,3.2067184579496653,164258.22113098612
farm_8,A000522,2,2024-08-31,7344.982973322303,3.856440315286084,3.118229735771638,691027.2303125089
farm_8,A000522,3,2025-09-23,6151.292644994351,,3.2254273546313863,331295.1219102024
farm_8,A000522,4,2026-09-26,9786.407486328284,3.761234880874991,3.157206474661652,223567.7739774662
farm_8,A000522,5,2027-09-25,11033.915443759435,,2.874942140765425,
farm_8,A000523,1,2022-12-17,9123.313941608283,,3.5577561489842062,160062.2017743709
farm_8,A000523,2,2023-12-06,8347.975653288924,4.197735339638526,3.0811403726959794,
farm_8,A000523,3,2024-12-13,8175.880014113457,3.949543650747642,,
farm_8,A000523,4,2025-11-24,10531.560770495555,4.1048832339870645,3.0372088778681685,81762.95642042944
farm_8,A000524,1,2024-06-16,10354.43982974954,4.045357388279642,2.8867355205652503,244138.80196246254
farm_8,A000524,2,2025-07-25,8486.465889632587,3.554312115775229,3.1446389612271997,
farm_8,A000524,3,2026-07-28,10726.667360317257,3.555300518349149,3.259784540423028,84947.81755464237
farm_8,A000525,1,2024-10-11,8091.535110066345,3.375477010550744,,
farm_8,A000525,2,2025-11-13,10323.431760679805,,3.37080296667141,
farm_8,A000525,3,2026-11-05,10609.837786005035,4.0325181148255576,2.8921203769769313,142149.17888182678
farm_3,A000526,1,2019-02-15,9305.928800624903,,3.0995873860543814,99376.2806689272
farm_3,A000526,2,2020-02-24,7495.253271776338,3.6122836457192373,2.9513031602372535,184932.4881332542
farm_3,A000526,3,2021-03-26,11617.307365731038,3.3274488358377674,3.346754256078837,249860.11824845002
farm_3,A000526,4,2022-05-13,12067.529391107433,3.5558058880416943,,
farm_3,A000526,5,2023-06-21,9159.063489649208,4.090089586864123,3.11790172717104,416947.881598435
farm_3,A000526,6,2024-06-20,7173.058543900335,4.173800318607199,2.9179040114431096,247849.53598049856
farm_3,A000526,7,2025-08-24,8062.271238855653,,2.9979663508757284,643666.4275008357
farm_3,A000526,8,2026-09-29,6324.8401726367865,3.844783447560747,2.967003768938305,65579.20789554085
farm_8,A000527,1,2022-06-17,8847.761889638274,3.203160467931591,2.953854754845191,270825.148553194
farm_8,A000527,2,2023-07-31,10226.541342219727,4.05442706623325,,161909.6671984231
farm_8,A000527,3,2024-07-30,10177.678043152358,,,134846.47420544337
farm_8,A000527,4,2025-08-09,10559.932665411534,,,295160.32020787307
farm_8,A000527,5,2026-08-09,9661.353536337467,3.5927715900659094,2.828354819602746,433457.44021823077
farm_8,A000528,1,2018-09-22,6689.693347670124,3.4481972251239523,3.1426579997490505,
farm_8,A000528,2,2019-11-07,7831.285630614951,3.8046944308469866,3.2491028095314767,254097.55985053035
farm_8,A000528,3,2020-10-24,10814.913023315627,,3.2602203742168188,133672.75473697128
farm_8,A000528,4,2021-10-29,11579.76480354845,3.666787114784954,,
farm_8,A000528,5,2022-10-12,7274.066755845777,3.6961373792403123,2.95946025994122,51639.93689378685
farm_8,A000529,1,2019-02-20,7315.601339425866,4.2920088098270455,,
farm_8,A000529,2,2020-02-26,8729.533319833452,4.044227483354127,3.237918024205672,
farm_2,A000530,1,2018-03-04,6811.5742574088445,4.093584041413585,3.029660145509836,84206.43193823997
farm_2,A000530,2,2019-04-22,6617.18172843699,3.5514334731465707,,
farm_2,A000530,3,2020-04-20,8053.273209270483,,3.136265376420619,117334.49992849014
farm_2,A000530,4,2021-05-04,11156.25417239297,4.25568033969812,3.0678001283205703,154863.88107070798
farm_2,A000530,5,2022-06-26,7575.548743990409,3.9992175197397013,3.1156369684815233,66630.37439885973
farm_2,A000530,6,2023-06-25,10112.65240468637,,3.0903913931277582,408762.2242488042
farm_3,A000531,1,2020-05-10,7493.727429594912,3.9543662051267865,,
farm_3,A000531,2,2021-06-03,7920.4351636342935,,3.374880730438275,43492.114829497485
farm_3,A000531,3,2022-05-18,9766.86106948583,3.583193597898036,3.264310024477413,
farm_3,A000531,4,2023-06-02,12052.294315641124,3.830446194648243,3.3513570337459213,59005.83341211064
farm_2,A000532,1,2024-11-01,8843.22440112648,,,132184.09005581765
farm_2,A000532,2,2025-10-11,7459.959772559247,3.954697077534031,3.214560996496709,
farm_2,A000532,3,2026-11-21,11635.499574367064,3.517518079644982,,86239.78804630361
farm_8,A000533,1,2024-05-18,8097.518504175276,,3.2099733822792267,85608.19087869082
farm_4,A000534,1,2021-02-25,7382.388884826655,,3.3389892262244647,253490.5107748326
farm_2,A000535,1,2024-12-09,9787.116679778388,3.6572473062757935,3.119005304626941,146697.4295266356
farm_2,A000535,2,2025-11-19,8258.448393300538,4.136283345461937,,192585.02132295893
farm_2,A000535,3,2026-12-01,8495.862960558969,3.690047751271726,,
farm_4,A000536,1,2020-11-16,9280.77761756196,3.8146509848814296,3.4032031872579003,301407.9364280745
farm_4,A000536,2,2021-11-01,7624.160693937231,3.8246094059811457,3.1593230233965954,190461.34144390948
farm_4,A000536,3,2022-12-15,12125.09091670619,3.5869165803867222,,143910.49752959423
farm_4,A000536,4,2024-01-16,10783.09998269692,3.684621716186273,3.269255096078025,547699.3816831042
farm_4,A000536,5,2025-01-20,9101.19972238486,3.8205217249068575,3.0595609133352246,266767.04609226214
farm_4,A000536,6,2026-02-12,7869.670394903304,3.844916509717897,,79791.80849314436
farm_4,A000536,7,2027-03-13,9382.469610025568,3.485249318257962,,
farm_4,A000536,8,2028-04-29,7240.4633524228875,3.6922050699126068,3.115674022868256,191747.81112229795
farm_4,A000537,1,2023-03-12,7702.888710271059,4.24249021785242,3.2310634906032414,
farm_4,A000537,2,2024-03-28,6333.001317740169,3.494056796572149,2.9624615479561793,
farm_4,A000537,3,2025-04-01,8934.942397532017,3.9749608710946815,3.2535426466627038,132051.95465219035
farm_4,A000537,4,2026-06-14,9416.410919997736,,3.4589727324464854,272368.7719088229
farm_4,A000537,5,2027-06-26,8375.827905257609,3.8289886876200008,3.317835330942004,
farm_4,A000537,6,2028-08-19,9502.162858646985,3.7592145165008155,2.9912832703066248,106366.50155916142
farm_2,A000538,1,2022-03-14,5671.661757339881,,3.2496185315093546,164552.8191869697
farm_2,A000539,1,2024-05-21,7907.644545449656,3.4294816811293933,3.2282670506354183,155993.22279728882
farm_2,A000539,2,2025-05-18,8409.42490076669,3.7687062699262843,3.57281083445596,57584.97045356576
farm_2,A000539,3,2026-05-24,6572.815157563212,3.5929485735851756,3.2567557328187067,
farm_4,A000540,1,2023-09-11,6888.274171352636,3.778429212025845,3.1628271427206323,207288.51318984016
farm_4,A000540,2,2024-10-02,7654.176283456553,,3.4654443685301843,
farm_4,A000540,3,2025-10-16,9464.169243138092,3.608222002982873,3.037120290663938,169328.73233766088
farm_4,A000540,4,2026-09-28,10171.58112091899,3.7384015410462115,3.453447491006801,278946.5159126052
farm_3,A000541,1,2018-12-24,9310.092237359095,3.681251578210625,,183059.30218423286
farm_3,A000541,2,2020-01-17,10073.511447045139,3.540840887155455,,141403.97173669058
farm_3,A000541,3,2021-03-05,11730.749806725062,3.9552019152101012,3.418891670558513,259736.2783735005
farm_3,A000541,4,2022-04-25,8780.269620186273,,,
farm_3,A000541,5,2023-05-11,10011.487040148133,3.7836429295934493,3.262418762522162,236357.30417056076
farm_3,A000541,6,2024-05-10,9836.414003497843,4.159770090281503,3.2299238830962724,
farm_8,A000542,1,2020-08-23,7890.951103322803,3.668699266334855,3.267049198789614,
farm_8,A000542,2,2021-09-07,7995.507455141083,3.7724490623967393,3.356033491243754,215528.59879477072
farm_8,A000542,3,2022-10-04,9976.749953055745,3.7476633148390532,,224572.2335960251
farm_8,A000542,4,2023-10-30,11523.505718439415,4.115092425252167,,109442.26753338336
farm_3,A000543,1,2018-01-04,6748.70235665444,4.016894869376568,,186104.01970408566
farm_3,A000543,2,2018-12-02,10460.331765441158,3.604453313999475,,
farm_3,A000543,3,2020-01-17,10511.360279452776,3.7180981184769717,3.262269860236412,139644.00062509842
farm_3,A000543,4,2021-02-27,10817.2856573097,3.1685096795576553,,141283.09729244944
farm_3,A000543,5,2022-03-23,7595.8548445081115,3.91578461999376,3.135865762808229,205761.23447855562
farm_8,A000544,1,2020-09-07,8297.922087876435,3.4970326354349583,3.0603116907322887,145175.27893996565
farm_8,A000544,2,2021-11-08,7742.158352469096,3.9017798251085396,3.4200750653472145,160664.44640771946
farm_3,A000545,1,2024-07-20,7541.995285270909,3.9205282279277873,3.2247082640775746,225819.8406368896
farm_3,A000545,2,2025-07-22,9728.280458027324,3.571791459225121,3.304222719641612,267170.1926603953
farm_3,A000545,3,2026-08-18,11177.123785474185,3.508674333776593,3.3508849234719493,160436.93107421056
farm_3,A000546,1,2019-07-25,9223.6294484998,4.016817536412505,3.3214860561997175,
farm_3,A000546,2,2020-06-05,10736.603812141842,3.6240015469068494,3.115201538657629,123274.64331431367
farm_3,A000546,3,2021-08-01,9858.216772964173,3.6682118856019024,3.6489865473595815,
farm_8,A000547,1,2022-12-24,7944.517280362169,3.499839066919726,2.825358550044312,235206.02397111044
farm_8,A000547,2,2024-01-19,10256.523157270465,3.6218055287931015,3.2011786339945942,239953.4871056835
farm_8,A000547,3,2025-02-01,10648.418266738996,,,
farm_8,A000547,4,2026-02-26,12084.080623467167,3.83247972610282,,210963.79957655186
farm_8,A000547,5,2027-02-25,12112.973007695606,,3.197115501725549,126266.71513645665
farm_8,A000547,6,2028-05-24,10745.386067452502,,3.371190235246664,259825.30004667785
farm_8,A000547,7,2029-04-01,9744.15051754069,3.472214044553256,3.358438545132352,515964.88020822604
farm_2,A000548,1,2020-02-13,7559.909187029866,3.6302256591076354,,112265.89110317912
farm_2,A000548,2,2021-03-30,8320.133501529604,3.793696738250631,3.174566198754998,135608.70275027223
farm_2,A000548,3,2022-05-05,8617.376660769041,,3.1984529152290317,297549.20781464915
farm_2,A000548,4,2023-05-21,8310.414441542069,,3.4117613961988664,195824.97130504213
farm_2,A000548,5,2024-06-28,9109.366090428008,3.720789195222109,3.1099028884550117,119266.70456941443
farm_2,A000549,1,2019-02-26,6939.578302926472,,3.3796618413250052,
farm_2,A000549,2,2020-03-25,8549.205260017221,3.6530091758572922,3.283541818452686,265307.8462724818
farm_2,A000549,3,2021-05-04,11135.20238882375,3.977263947197356,3.216705323583609,
farm_2,A000549,4,2022-05-30,10069.551268498197,3.4448897099620437,,183021.53662931174
farm_2,A000549,5,2023-06-17,9607.300033151645,3.7322143592695824,3.4503956434016265,519053.63746082253
farm_1,A000550,1,2018-06-12,6804.424032166611,4.096723269398974,3.442133237962334,124470.98956755978
farm_1,A000550,2,2019-07-09,9318.762720046036,,3.527704448287694,249690.31137877694
farm_1,A000550,3,2020-08-20,11013.365843509153,3.5431716442372565,3.174984908320081,
farm_1,A000550,4,2021-09-19,8949.593054453022,4.1010002825214125,3.1177410730598374,130577.58311886106
farm_1,A000550,5,2022-10-09,6292.023305656746,3.178551271928454,3.094606118858767,240084.0987600215
farm_8,A000551,1,2024-07-09,7657.423690498198,4.231163668910021,,43714.44109780705
farm_8,A000551,2,2025-09-11,9658.277611173247,3.6722018413072615,3.056794903989849,133715.5949955877
farm_8,A000551,3,2026-11-07,6819.944404559912,3.8277875695872012,3.187505992701804,96781.10786265321
farm_8,A000551,4,2027-12-26,9529.487971951805,3.886537327887512,3.149548770563703,110620.49644176954
farm_8,A000551,5,2028-12-21,13140.68731071926,3.7044201636727587,3.4288430462885864,200046.28681530672
farm_8,A000551,6,2030-01-10,7455.9366316635,4.042118605791817,,70492.11955713526
farm_8,A000551,7,2031-01-19,10174.587961863266,3.92860686375567,3.1178609504716808,170790.380805657
farm_8,A000551,8,2032-02-02,9596.363311687306,3.6044416205889216,3.2505785619258925,142228.08721431653
farm_4,A000552,1,2024-03-20,7494.039172520133,,3.4387203464381932,
farm_4,A000552,2,2025-04-02,8943.370636457164,,,
farm_4,A000552,3,2026-06-27,7296.55389758192,3.6814414918313214,3.234252534442453,61765.839838046726
farm_4,A000552,4,2027-08-01,12637.566346049109,,3.372431460152035,228551.2209452249
farm_4,A000552,5,2028-10-12,9245.28896226085,3.7849341798540346,3.1081604587030816,421643.28964665334
farm_4,A000552,6,2029-10-22,10170.212908954856,3.481487092927832,,221123.47663216403
farm_5,A000553,1,2023-01-08,9174.202026315486,3.56596238848128,3.054263997253344,
farm_2,A000554,1,2022-06-05,8557.69281959191,3.7660896670462103,3.278639358434376,201744.0477558578
farm_2,A000555,1,2018-03-10,7342.66396289154,3.600246223146628,,
farm_2,A000555,2,2019-04-15,7736.238133565326,3.945222132922962,2.8891641750116706,126077.99727539229
farm_2,A000555,3,2020-04-30,9371.959465716776,3.8369417373666184,,125438.27375819406
farm_2,A000555,4,2021-05-13,10735.724601300568,,3.135919745528976,359132.6830650569
farm_2,A000555,5,2022-06-18,7864.624061296998,3.5470947920217335,3.2469031770854877,317968.30216933787
farm_2,A000555,6,2023-05-20,7379.345469814008,3.7009985163329198,,143280.3188216126
farm_2,A000555,7,2024-04-26,8675.613849919502,3.8513797682209283,3.118189693848154,
farm_1,A000556,1,2023-07-23,7723.27340688544,3.8105624011067087,3.127252296972682,153042.202456772
farm_1,A000556,2,2024-06-22,6584.538368469062,,3.2626797987459506,100930.52651809281
farm_1,A000556,3,2025-06-05,10033.622842492432,3.96080885463814,3.270175728451829,195136.73341428651
farm_1,A000556,4,2026-06-25,9713.692737499907,3.641173366407949,3.026570169107111,40402.04712976639
farm_1,A000556,5,2027-07-10,11315.33835531129,3.8569272796189895,3.067879101027953,259607.75785533295
farm_1,A000556,6,2028-07-26,10361.228353196591,3.612507618006836,3.0474914100404673,
farm_1,A000556,7,2029-07-22,8133.952549898847,,3.393369193535622,59405.31752324275
farm_2,A000557,1,2023-02-17,8652.342872366962,4.069924545869139,3.140519816372049,156062.73656730689
farm_2,A000557,2,2024-03-28,9878.505939450777,3.8526693526980322,,162680.67273302336
farm_2,A000557,3,2025-04-01,9403.588081084228,3.609837042745915,2.9844970089260667,465626.51653783343
farm_2,A000557,4,2026-04-25,10732.522754619804,4.062579351509245,,207171.6529329616
farm_2,A000557,5,2027-04-17,6389.810765832103,3.443551532313271,2.8189432830473047,177079.0988758477
farm_3,A000558,1,2021-02-19,8618.42922060381,3.737286334693076,,241788.97797735242
farm_3,A000558,2,2022-03-23,8998.389713270828,3.7073139449264563,3.203724664913767,139518.9109547493
farm_3,A000558,3,2023-03-28,10535.822211700659,4.390220542953242,,
farm_3,A000558,4,2024-04-10,9287.690013016872,3.5526554323150696,,140333.20424279803
farm_3,A000558,5,2025-04-11,8207.219059331032,3.3758543649893515,3.2860182084972895,232587.3754646532
farm_2,A000559,1,2019-10-08,8692.878579230408,3.419899038000196,3.231953611691449,104864.3519043426
farm_2,A000559,2,2020-09-28,8583.466737800194,3.7449159935160705,3.246876043002329,109098.10146772202
farm_2,A000559,3,2021-10-20,8656.511411639498,3.794059953279228,3.514956974739504,114256.8477908796
farm_2,A000559,4,2022-11-17,11123.753142684396,,,198299.18694989703
farm_2,A000559,5,2023-12-14,9275.58318896557,3.7788125712398237,,465345.14732694015
farm_2,A000559,6,2025-01-23,7369.931175881861,3.657572087336521,3.110338611076127,241663.44020192572
farm_3,A000560,1,2022-09-13,8355.191858536327,4.0247563069868635,,190166.28944674725
farm_3,A000560,2,2023-09-11,8662.484592199262,,3.3300123310085272,
farm_3,A000560,3,2024-10-21,11112.382245393079,3.673299337244247,,290325.08750685654
farm_8,A000561,1,2020-08-13,9344.281017056599,,3.074054394863325,221783.4910799967
farm_8,A000561,2,2021-08-10,8705.440026555552,3.5077460628605244,,
farm_8,A000561,3,2022-09-10,10812.917973913576,3.540593653682675,3.2378704207545352,133060.97583826748
farm_8,A000561,4,2023-09-25,7897.3465612918335,3.658191156766782,3.2981647129595233,144382.13243968043
farm_8,A000561,5,2024-11-27,9564.876830429457,,3.0087235291107084,
farm_8,A000561,6,2025-11-20,8507.625594395675,3.7826342624236906,,169304.83569723688
farm_8,A000561,7,2026-11-04,9741.639433122617,3.560458252249859,3.3773655515465517,166403.72810482502
farm_8,A000561,8,2027-11-22,9894.31593376703,,3.1110803857118436,
farm_2,A000562,1,2021-09-07,6357.9620129689865,3.9805143473421847,,92819.10359985929
farm_2,A000562,2,2022-10-22,6720.422928303446,3.9464616576122027,3.0281101736438756,77093.75840880396
farm_2,A000562,3,2023-10-12,8119.999372715352,3.948548769698966,3.286676037112589,195390.17156669562
farm_3,A000563,1,2024-12-08,9383.063463020077,,3.166373233316288,105149.64087021617
farm_3,A000563,2,2025-11-24,6686.753914116273,,3.0737904400105505,144293.58559881963
farm_3,A000563,3,2026-12-18,8008.527574644925,3.852975083854392,3.2944057717371322,218026.81498326894
farm_8,A000564,1,2018-07-14,8528.72428839459,3.9532779880699263,,102901.38836969015
farm_8,A000564,2,2019-07-10,7518.523045060373,3.9311131190003445,3.126055267576842,209364.40146062986
farm_8,A000564,3,2020-07-01,8108.53293357158,3.86915096766898,3.091164563243206,67416.9440188559
farm_2,A000565,1,2019-12-01,7678.407637302223,3.8373118897508043,3.267660410770784,233786.30410300114
farm_2,A000565,2,2021-01-17,7886.519879238824,4.088168295698117,3.2370557780458955,95605.59753327163
farm_4,A000566,1,2020-05-05,9074.795074343854,3.9040692077380577,,162227.4988961706
farm_4,A000566,2,2021-06-13,8372.356501936636,,,98033.32325663233
farm_8,A000567,1,2018-02-12,8500.255647394248,4.334436835700792,3.301108172025879,216752.15225941595
farm_8,A000567,2,2035-07-20,11514.248549683463,,2.9591242095101262,529602.0343876294
farm_8,A000568,1,2022-03-24,7099.551694171469,4.069983220750215,,
farm_8,A000568,2,2023-05-01,9815.392296554879,3.3188515303420076,3.309424798743116,135730.46560182376
farm_8,A000568,3,2024-04-12,8683.69918346897,3.9580553421213747,3.344343425083064,254185.86157187505
farm_8,A000568,4,2025-03-29,10635.7705914864,,3.445240356297529,107093.43705915351
farm_8,A000568,5,2026-04-21,10451.867060185692,3.728065884816602,,
farm_2,A000569,1,2022-03-20,8398.613612285431,3.921619127087237,,
farm_2,A000569,2,2023-03-17,8555.472227086335,3.896243560406596,3.2210704990683836,212311.44406101934
farm_2,A000569,3,2024-04-29,9017.700982247066,3.882403216110985,2.799437598317641,135275.71937041372
farm_8,A000570,1,2022-11-25,6687.555986100458,3.982059526826466,3.1744127887516727,245138.31418438087
farm_8,A000570,2,2023-12-18,10324.276973916054,,,34498.68587171825
farm_8,A000570,3,2024-12-09,8874.771512643996,3.6232891634213495,3.052745782284924,
farm_3,A000571,1,2019-01-14,8112.006086823766,3.965010239142707,3.1002648223596903,93032.875536468
farm_3,A000571,2,2020-03-15,6635.840076382088,,3.3479063820526678,126947.75154118834
farm_3,A000571,3,2021-03-03,11323.530850180807,,3.266253310382794,114947.68221894374
farm_3,A000571,4,2022-04-01,11107.804140381535,3.615604389360637,2.8782404610540215,118782.49101079811
farm_2,A000572,1,2023-04-02,6746.793701704647,3.807049768930059,3.3341891607638283,41432.174833087534
farm_3,A000573,1,2018-08-21,7922.091789024496,3.8136598604112595,3.057327890533187,72639.59045656507
farm_3,A000573,2,2019-10-01,9869.087438866327,3.5579533123197264,3.5309186419150995,57489.557074576034
farm_3,A000573,3,2020-11-06,6266.653648642782,4.190255732611989,3.3496455658056785,111075.93489514414
farm_3,A000573,4,2021-11-13,9723.932711058853,4.112894845670674,3.117877879170471,61815.460877013
farm_3,A000573,5,2022-12-06,8026.0071646662445,3.8744172288281984,3.161639524263298,177543.74116486564
farm_8,A000574,1,2019-06-11,8437.542630207197,3.7157366531435985,3.1784935746396665,56759.79591459625
farm_8,A000574,2,2020-08-04,6936.36770045798,3.3570353648597875,3.163358943162808,130835.49672046317
farm_3,A000575,1,2019-08-13,7985.941452718001,4.090677648401491,3.045918472529686,308782.1148441412
farm_3,A000575,2,2020-09-14,8213.448064772385,3.5130884002836407,2.980760388699857,54911.03759134314
farm_3,A000575,3,2021-10-04,6022.112865850549,3.964212381082413,3.468787667939753,79758.81137688909
farm_2,A000576,1,2024-07-02,8109.764736343182,,3.1896184403863015,270604.9571338171
farm_2,A000576,2,2025-07-02,6705.755127296228,3.7899350437614707,3.169917326541253,72597.54573731622
farm_2,A000576,3,2026-07-26,11320.499488228603,3.7607246504462157,3.2135887059845976,117503.90160286307
farm_4,A000577,1,2023-05-12,8182.11832185267,,3.3251829050262813,423194.2463342277
farm_2,A000578,1,2021-12-10,8806.106847409426,3.441059345026506,,
farm_2,A000578,2,2022-12-18,8942.584913867862,,3.1684479275970223,
farm_2,A000578,3,2024-01-22,5245.006983846195,4.122481212733408,2.784799001527382,120113.10382706356
farm_2,A000579,1,2020-04-27,8060.6226004585205,4.165632595672861,3.156881097760729,
farm_2,A000579,2,2021-05-26,8680.937890515983,3.6279977962887906,,108993.24308178002
farm_2,A000579,3,2022-07-07,8623.10309253551,3.6191406942092277,2.624132363861808,114281.46115896574
farm_2,A000579,4,2023-07-27,9797.579063310362,,3.2954813335560473,60754.26740373873
farm_2,A000579,5,2024-08-05,8078.8980064604475,3.6000298336216634,2.874537868290508,
farm_2,A000580,1,2024-10-25,8252.804108779046,3.523554524053866,3.4577062998290455,157931.5876758591
farm_2,A000581,1,2023-03-13,8394.276507174563,,2.787140835973281,
farm_2,A000581,2,2024-04-09,5894.917335897562,3.625046264085506,3.15389013687575,
farm_2,A000581,3,2025-04-21,10303.793646176993,,2.957149021254167,263492.71095487376
farm_2,A000581,4,2026-04-24,7803.257519619095,3.6082646844042343,,172912.96751640207
farm_2,A000582,1,2020-01-23,5886.284317744161,4.062403198742544,2.961769216525835,181917.53701172705
farm_2,A000582,2,2021-01-15,9605.00283128202,,3.223648370285306,
farm_2,A000582,3,2022-02-06,9731.184510143974,,3.463630283056356,197345.49285510698
farm_2,A000582,4,2023-02-13,7336.796337570236,4.116088591375783,3.1608563984534546,
farm_2,A000583,1,2018-02-10,7868.699467098082,3.948616620388307,2.978829183119796,125448.71972543605
farm_2,A000583,2,2019-03-31,7520.682065480668,3.5331457535278274,3.3528886839279703,
farm_2,A000583,3,2020-03-21,8692.294656531187,3.798286501274627,3.401324494059802,
farm_2,A000583,4,2021-03-11,7027.1263534619275,3.575200975987995,3.398758613747554,204145.7841821743
farm_2,A000583,5,2022-03-17,9514.147239521904,4.27700271274478,3.2466891800197044,34744.82509772006
farm_2,A000583,6,2023-04-13,10029.043195405326,3.981628729683696,3.264271767402869,
farm_2,A000583,7,2024-04-09,8292.691073722392,,3.2820624739701767,177268.62203728996
farm_4,A000584,1,2023-03-25,6127.4201450803,3.595329281209659,3.389682588320636,132275.43336687316
farm_4,A000584,2,2024-02-28,9543.213607643942,3.725030418095844,,
farm_4,A000584,3,2025-03-07,10552.748977773284,3.970206052293188,3.2096213898369146,152329.11793933576
farm_2,A000585,1,2019-08-13,7339.575772160986,3.9250251451949563,3.1331840670926825,
farm_2,A000585,2,2020-08-12,9382.857440114087,,2.9950291039996806,49315.815519110554
farm_2,A000585,3,2021-08-26,9778.515849178919,,,62833.57873312169
farm_2,A000585,4,2022-09-02,13035.94964777475,3.90702242731191,3.1223105226103955,142655.37852717133
farm_2,A000585,5,2023-11-03,9200.309936915804,4.131562424626904,2.849418476400533,
farm_2,A000585,6,2024-11-01,9844.524020952585,3.356742980840291,3.075407078360627,
farm_2,A000586,1,2023-10-01,5894.107245153703,3.5730020644554696,3.262554588924808,199651.01283887765
farm_2,A000586,2,2024-11-04,6607.959335840614,3.543484542276902,3.2722638741652155,
farm_2,A000586,3,2025-10-25,11419.766464049051,4.008708934396165,3.1706898728808013,
farm_2,A000586,4,2026-11-08,8289.13356942656,3.5153843522114236,2.859854398412378,169256.65289150146
farm_2,A000586,5,2027-11-28,7786.269697476497,3.8724360067285084,,138964.13817750654
farm_2,A000586,6,2029-01-30,9088.038863282101,,3.227327436693877,
farm_2,A000586,7,2029-12-30,9138.930919661329,3.9126495828197827,3.247346332727223,
farm_8,A000587,1,2021-05-19,6366.468665567754,3.9867845469471197,3.2438041786503886,
farm_8,A000587,2,2022-05-05,8365.610421448324,4.029967918871227,3.417316455490831,
farm_8,A000587,3,2023-04-10,11007.614856562854,,3.3446894084259626,96078.71228271643
farm_8,A000587,4,2024-04-23,10345.472957663285,3.6644104461718117,3.218873241329714,200053.04420915237
farm_8,A000587,5,2025-04-06,10742.904482621141,3.5894346905831487,3.6048604049961654,
farm_3,A000588,1,2020-11-04,8003.839424544491,3.37960281922605,,
farm_3,A000588,2,2021-11-21,7541.544570786733,3.65906353349825,3.448464642409532,212236.5289570488
farm_4,A000589,1,2019-07-02,9388.659143235975,3.7119507341539073,2.9369749953829043,
farm_4,A000589,2,2020-07-29,11546.076132719647,3.420682650673551,,90767.63961851785
farm_4,A000589,3,2021-07-17,10160.74669646198,,3.452447802939367,198957.94138385874
farm_4,A000589,4,2022-08-20,7706.825127078102,3.7306428229177335,3.1200598408318916,187786.8326906423
farm_4,A000589,5,2023-09-09,7457.350460220117,4.061886358646496,,209670.3738704206
farm_2,A000590,1,2022-01-07,7555.126587394942,3.551538762106759,3.132764476806336,
farm_2,A000590,2,2022-12-11,6380.935589463292,3.3514791902220984,,234121.3476720809
farm_2,A000590,3,2023-12-20,8050.352240401057,3.828747724431127,3.4096285925533536,56367.152059810796
farm_2,A000590,4,2024-12-15,8574.58135978907,4.522973808513552,3.305548593915175,129593.52793400928
farm_2,A000591,1,2022-11-16,8562.405405395652,3.4529238729216263,3.106275962806554,
farm_2,A000591,2,2023-11-25,5618.472071715472,3.526915925512247,3.2237271918674097,
farm_2,A000591,3,2025-01-02,11219.632759036002,3.7642084165911167,,
farm_2,A000591,4,2025-12-29,7888.852354713188,3.2770099262433945,3.4466250028648204,297664.70522660774
farm_2,A000591,5,2027-01-30,6917.547217418021,3.6628990796841085,,
farm_1,A000592,1,2023-04-27,7291.542144115863,,3.058496485487131,121274.08135715715
farm_1,A000592,2,2024-06-01,8054.537315028468,3.7230139859187394,3.0763934591018285,192066.3437452325
farm_1,A000592,3,2025-06-21,7024.838733681235,3.708239650979386,3.132672057608961,208541.0211494808
farm_1,A000592,4,2026-06-23,13563.155962075267,4.1451841031597745,3.0139342136946863,49097.992970086234
farm_1,A000592,5,2027-07-04,9297.314480556788,3.667544246118548,2.8866221787913684,103643.54849100104
farm_2,A000593,1,2024-08-22,9208.816423705948,3.5751566996645257,,363153.22652855393
farm_2,A000593,2,2025-09-21,10872.39877656389,3.5695353300181054,3.3689104401307257,64892.140454418295
farm_2,A000594,1,2020-11-25,7278.0851763704795,3.374872237223767,3.086383412706712,139052.48357954615
farm_2,A000594,2,2021-11-15,9232.769589815252,,3.2834209222948254,237674.41493223165
farm_2,A000594,3,2022-10-17,9594.14376612717,3.570697398488334,2.98491243655713,102756.38489196051
farm_2,A000594,4,2023-11-01,8409.814080465938,3.906533931089544,,299658.12357625854
farm_2,A000594,5,2024-12-06,9008.05520675649,4.0893727775812705,3.4280002588883893,125165.67678940082
farm_2,A000594,6,2025-12-05,9069.834381739123,3.89958909190479,3.469422059839859,121631.81223318519
farm_2,A000595,1,2021-06-15,8100.883778024512,3.7465924228786536,,
farm_2,A000595,2,2022-07-28,8641.506981231076,3.8172924482589954,3.237605469225996,105486.2366014866
farm_2,A000595,3,2023-07-17,6718.90196336615,3.9240915609087414,3.265251982041951,
